Employee_ID,Manager_ID,Department,Job_Title,Performance_Rating,Hire_Date,Onboarding_Date,First_Project_Start_Date,Bonus,Training_Program,Mentor_ID,Professional_Development_Hours,Number_Of_Promotions,Highest_Education_Level,Certifications,Annual_Salary_Increase_Percentage,Performance_Bonus_Percentage,Work_Hours_Per_Week,Telecommuting_Days_Per_Week,Overtime_Hours_Per_Week,Number_Of_Team_Building_Activities,Conflict_Resolution_Cases,Customer_Complaints_Handled,Leadership_Qualities_Rating,Technical_Skills_Rating,Communication_Skills_Rating,Problem_Solving_Skills_Rating,Teamwork_Skills_Rating,Initiative_Rating,Adaptability_Rating,Creativity_Rating,Strategic_Thinking_Rating,Employee_Engagement_Score,Innovation_Projects_Involvement,Feedback_From_Colleagues,Feedback_From_Supervisors,Employee_Resignation_Status,Supplier_Contact,Work_Quality_Improvement_Plan,Career_Goals_Set,Career_Goals_Achievement_Status,Hiring_Source,Time_to_Hire,Hiring_Manager_Satisfaction,Recruitment_Cost,Offer_Acceptance_Date,Project_ID,Project_Type,Project_Size,Project_Complexity,Project_Role,Project_Outcome,Peer_Reviews,Customer_Feedback,Innovation_Contributions,Leadership_Potential,Development_Plan_Completion,Internship_Duration,Internship_Completion_Status,Internship_Supervisor_ID,Internship_Project_Assigned,Internship_Evaluation_Score,Internship_Conversion_Status,Internship_Learning_Outcomes,Mentor_Experience_Level,Mentor_Rating,Mentor_Availability_Hours_Per_Week,Mentor_Training_Provided,Internship_Goals_Set,Internship_Goals_Achievement_Status,Employee_Training_Cost,Employee_Award_Recognition,Employee_Health_Insurance_Coverage,Employee_Travel_Allowance,Employee_Stock_Options,Employee_Compensation_Benefits,Employee_Savings_Plans,Employee_Training_Certification_Status,Employee_Training_Evaluation_Score,Employee_Training_Cost_Budget,Employee_Training_Participation_Rate,Employee_Professional_Associations,Employee_Mentorship_Program_Participation,Employee_Volunteer_Activities,Employee_Work_Life_Balance_Rating,Employee_Retirement_Benefits,Employee_Annual_Salary_Adjustment,Employee_Job_Satisfaction_Score,Employee_Leadership_Training,Employee_Team_Leadership_Experience,Employee_Conflict_Resolution_Skills,Employee_Organizational_Culture_Fit,Employee_Innovative_Skills,Employee_Problem_Solving_Capabilities,Employee_Technical_Training_Programs,Employee_Development_Opportunities,Employee_Career_Progression_Plan,Employee_Professional_Growth_Potential,Employee_Performance_Improvement_Plan,Employee_Recognition_Programs_Participation,Employee_Job_Rotation_Experience,Employee_Team_Collaboration_Effectiveness,Employee_Stakeholder_Management_Skills,Employee_Personal_Development_Plans,Future_Date,Onboarding_Delay_Days,Project_Start_Delay_Days,Tenure_Days,Tenure_Years,Total_Skills_Score,Avg_Skills_Score,Total_Soft_Skills_Score,Avg_Soft_Skills_Score,Performance_Category
2024/Sales/3408,2024/IT/1482,Finance,Analyst,10,2020-06-13,2020-09-11,2020-10-27,4943,Unknown,2024/Sales/2994,47,1,Bachelor,Pmp,7,1,42,5,6,4,1,0,8,10,6,7,11,4,8,9,6,85,No,7,8,No,Phone,Yes,Long-Term,Achieved,Agency,27,4,5005,2020-06-13,Project-38,Consulting,Large,Simple,Developer,Successful,12,6,High,Medium,Partial,4,Incomplete,2024/HR/1057,Project A,7,Not Converted,Learning Outcome C,Mid-Senior,15,7,No,No,In Progress,994,Award,Basic,1520,Stock Options,4954,2934,Not Certified,82,986,71,Active,Inactive,Yes,11,Standard,10,7,Leadership Training,11,7,13,9,8,6,12,13,12,8,Yes,11,11,8.0,Active,2119-03-04,90,46,2144,5.87,42,8.4,27,6.75,Medium
2024/Finance/3409,2024/IT/0589,It,Developer,11,2024-02-01,2024-04-20,2024-07-11,4913,Basic,2024/Finance/2201,54,0,Master,Aws,1,2,44,3,8,0,4,3,9,15,5,5,12,6,4,7,10,73,No,4,5,Yes,Direct Visit,Yes,Short-Term,Not Started,Internal,18,2,4966,2024-02-01,Project-66,Development,Small,Moderate,Developer,Successful,10,6,Low,Medium,Partial,4,Incomplete,2024/HR/0850,Project C,10,Not Converted,Learning Outcome B,Mid-Senior,6,8,Yes,Yes,Not Started,1034,Award,Premium,1467,Stock Options,4937,3064,Certified,92,1071,74,Active,Active,Yes,5,Standard,5,5,Unknown,14,11,6,6,5,3,8,9,5,10,Yes,9,10,8.0,Inactive,2118-09-22,79,82,816,2.23,46,9.2,27,6.75,High
2024/Sales/3410,2024/Finance/0548,Marketing,Analyst,7,2022-07-12,2022-12-23,2023-02-10,4986,Basic,2024/Finance/2201,49,2,Phd,Aws,6,0,35,2,7,7,1,2,7,13,10,10,8,10,10,11,3,74,No,13,3,No,Direct Visit,No,Medium-Term,Achieved,Internal,29,4,5042,2022-07-12,Project-97,Research,Small,Complex,Developer,In Progress,5,9,Low,Low,Partial,4,Completed,2024/IT/2629,Project A,6,Not Converted,Learning Outcome C,Junior,8,4,Yes,No,In Progress,955,Award,Premium,1571,Stock Options,4935,3003,Not Certified,82,1080,58,Active,Active,No,6,Premium,2,12,Unknown,2,6,8,8,5,6,7,8,8,12,Yes,7,7,6.0,Active,2121-02-16,164,49,1385,3.79,48,9.6,34,8.5,Medium
2024/Sales/3411,2024/Sales/0029,It,Analyst,10,2023-11-04,2023-11-23,2024-01-28,5035,Basic,2024/Sales/0697,53,1,Master,Aws,5,2,41,3,6,5,4,2,9,5,7,4,7,13,12,5,6,73,Yes,10,4,Yes,Phone,No,Medium-Term,In Progress,Job Board,34,3,4995,2023-11-04,Project-60,Development,Large,Simple,Analyst,Failed,8,6,Low,High,Not Started,5,Completed,2024/HR/2670,Project B,7,Not Converted,Learning Outcome A,Senior,7,3,No,Yes,Not Started,1014,Unknown,Premium,1518,Stock Options,5011,2929,Certified,73,1039,75,Inactive,Inactive,No,3,Premium,6,1,Unknown,9,6,9,7,4,5,7,6,7,12,No,12,6,11.0,Inactive,2119-01-10,19,66,905,2.48,32,6.4,36,9.0,Medium
2024/HR/3412,2024/IT/1181,Hr,Consultant,14,2019-03-16,2019-08-30,2019-11-17,5053,Basic,2024/HR/2407,41,1,Phd,Unknown,5,3,45,1,6,1,3,5,9,8,4,12,9,8,13,9,3,100,Yes,4,9,No,Phone,No,Short-Term,Achieved,Referral,28,4,4935,2019-03-16,Project-8,Development,Large,Moderate,Analyst,Successful,5,7,Low,Low,Not Started,4,Completed,2024/Marketing/0617,Project A,7,Not Converted,Learning Outcome B,Senior,8,4,Yes,No,Not Started,977,Recognition,Standard,1469,Stock Options,4919,3035,Certified,75,982,73,Active,Active,No,10,Basic,5,10,Leadership Training,9,8,6,4,6,7,8,9,8,7,Yes,11,12,3.0,Active,2119-03-05,167,79,2599,7.12,42,8.4,33,8.25,High
2024/HR/3413,2024/IT/1181,Hr,Consultant,13,2023-07-09,2023-09-22,2023-10-31,4972,Basic,2024/IT/0878,46,0,Master,Pmp,8,1,36,1,2,3,4,3,6,13,8,7,9,6,11,5,2,85,Yes,7,8,Yes,Phone,Yes,Short-Term,In Progress,Referral,36,5,4978,2023-07-09,Project-67,Development,Medium,Simple,Developer,In Progress,8,11,Medium,High,Partial,2,Incomplete,2024/Marketing/1045,Project B,9,Not Converted,Learning Outcome A,Associate,2,8,No,Yes,In Progress,950,Recognition,Basic,1498,Unknown,5195,2987,In Progress,94,999,60,Inactive,Active,No,9,Basic,5,4,Unknown,5,11,6,6,7,10,7,9,8,11,No,8,4,12.0,Active,2118-06-20,75,39,1023,2.8,43,8.6,24,6.0,High
2024/Marketing/3414,2024/Sales/3408,Finance,Manager,14,2023-03-09,2023-06-17,2023-08-24,4975,Advanced,2024/Finance/3027,50,1,Master,Unknown,3,3,37,4,8,5,3,4,12,10,7,9,8,12,4,10,9,94,Yes,6,9,Yes,Phone,No,Medium-Term,Achieved,Referral,32,5,5068,2023-03-09,Project-82,Consulting,Small,Moderate,Manager,Failed,5,6,High,High,Not Started,6,Completed,2024/IT/3343,Project C,13,Not Converted,Learning Outcome B,Mid-Senior,8,3,Yes,Yes,Not Started,1033,Award,Standard,1520,Stock Options,5140,2987,Certified,98,983,78,Inactive,Active,No,10,Basic,10,6,Leadership Training,12,7,8,5,6,4,12,13,15,10,No,10,9,6.0,Inactive,2119-09-27,100,68,1145,3.13,46,9.2,35,8.75,High
2024/Finance/3415,2024/Sales/2752,Finance,Manager,10,2019-09-09,2019-10-18,2019-11-29,4921,Unknown,2024/HR/0960,46,0,Bachelor,Cfa,6,4,37,4,7,4,4,3,7,11,6,8,4,9,5,10,9,79,No,5,11,No,Email,No,Long-Term,Achieved,Agency,25,3,5069,2019-09-09,Project-40,Consulting,Small,Moderate,Manager,Failed,7,13,High,Low,Complete,6,Incomplete,2024/Sales/3143,Project C,7,Converted,Learning Outcome A,Associate,7,7,No,No,Achieved,942,Unknown,Premium,1555,Unknown,5010,3063,In Progress,67,1016,66,Active,Inactive,No,7,Premium,7,6,Leadership Training,13,7,11,10,5,8,7,6,6,10,No,9,5,11.0,Active,2118-07-24,39,42,2422,6.63,36,7.2,33,8.25,Medium
2024/Marketing/3416,2024/Marketing/2719,Sales,Manager,9,2019-02-21,2019-03-01,2019-05-01,5039,Basic,2024/Finance/3096,60,1,Bachelor,Pmp,8,2,37,4,7,10,5,4,11,8,8,6,9,11,7,8,5,75,No,9,7,No,Fax,No,Short-Term,In Progress,Job Board,29,5,4947,2019-02-21,Project-92,Consulting,Medium,Complex,Manager,Failed,6,7,Low,High,Partial,1,Completed,2024/IT/1300,Project A,8,Converted,Learning Outcome A,Associate,8,1,No,No,In Progress,1002,Recognition,Premium,1457,Stock Options,5066,2949,Not Certified,84,1045,81,Inactive,Active,No,8,Standard,8,6,Unknown,9,10,4,12,13,4,12,9,7,3,Yes,6,7,8.0,Active,2118-06-29,8,61,2622,7.18,42,8.4,31,7.75,Medium
2024/Marketing/3417,2024/Finance/1383,Finance,Developer,13,2019-11-15,2019-12-30,2020-02-26,4900,Advanced,2024/Finance/3096,45,0,Bachelor,Unknown,4,3,45,0,7,0,1,4,8,9,7,13,11,8,9,6,8,88,No,11,6,Yes,Email,No,Medium-Term,In Progress,Internal,27,5,4888,2019-11-15,Project-56,Research,Small,Moderate,Manager,In Progress,6,5,High,High,Not Started,5,Completed,2024/Sales/1397,Project A,8,Not Converted,Learning Outcome A,Junior,11,4,No,No,Not Started,957,Recognition,Standard,1490,Unknown,4896,2977,Not Certified,95,1026,72,Active,Inactive,No,16,Standard,4,13,Leadership Training,5,6,11,3,8,6,5,4,9,6,No,8,10,4.0,Inactive,2119-12-17,45,58,2355,6.45,48,9.6,31,7.75,High
2024/Finance/3418,2024/Marketing/2069,It,Analyst,6,2019-01-28,2019-03-01,2019-05-01,5048,Unknown,2024/Finance/1656,32,0,Bachelor,Google Cloud,5,3,38,1,4,10,3,5,5,6,8,9,7,6,7,7,9,85,No,9,5,No,Direct Visit,No,Long-Term,Not Started,Referral,34,2,5005,2019-01-28,Project-73,Research,Medium,Simple,Developer,In Progress,3,8,Medium,High,Partial,1,Incomplete,2024/HR/2696,Project B,6,Converted,Learning Outcome C,Senior,5,10,Yes,Yes,Achieved,996,Award,Premium,1484,Stock Options,4987,3103,In Progress,65,964,66,Inactive,Inactive,No,7,Standard,4,5,Unknown,6,6,9,8,7,7,7,12,8,6,No,12,8,11.0,Inactive,2118-10-21,32,61,2646,7.24,35,7.0,29,7.25,Medium
2024/Sales/3419,2024/Marketing/3031,Sales,Analyst,9,2021-12-28,2022-04-20,2022-07-01,5007,Unknown,2024/Finance/0430,42,2,Master,Unknown,6,4,35,3,4,5,5,2,12,10,4,8,9,4,14,8,4,84,Yes,9,5,No,Email,Yes,Long-Term,Achieved,Job Board,28,8,4796,2021-12-28,Project-75,Research,Medium,Complex,Developer,In Progress,8,7,Low,High,Partial,6,Incomplete,2024/Finance/2759,Project C,1,Converted,Learning Outcome C,Senior,8,1,No,Yes,Achieved,935,Unknown,Premium,1470,Stock Options,4991,3016,In Progress,71,1038,63,Active,Active,Yes,10,Basic,6,6,Unknown,9,11,8,11,10,8,9,10,11,8,No,9,7,8.0,Active,2116-09-19,113,72,1581,4.33,43,8.6,30,7.5,Medium
2024/Sales/3420,2024/Finance/3315,Marketing,Analyst,14,2020-12-13,2021-01-14,2021-02-26,5046,Advanced,2024/Finance/2328,35,1,Bachelor,Pmp,6,2,42,1,6,4,5,0,6,9,11,6,10,5,10,2,8,74,Yes,9,11,No,Direct Visit,No,Long-Term,Achieved,Internal,27,0,4850,2020-12-13,Project-98,Research,Large,Complex,Developer,In Progress,10,5,High,Medium,Partial,4,Incomplete,2024/IT/1081,Project C,8,Converted,Learning Outcome B,Senior,9,8,Yes,No,Not Started,971,Unknown,Basic,1484,Stock Options,5142,3096,In Progress,83,996,78,Inactive,Inactive,Yes,14,Standard,6,6,Leadership Training,13,13,3,10,3,7,9,11,8,8,Yes,7,4,6.0,Inactive,2118-03-19,32,43,1961,5.37,42,8.4,25,6.25,High
2024/Sales/3421,2024/IT/2999,Sales,Developer,12,2021-06-25,2021-09-06,2021-11-17,5010,Unknown,2024/Finance/2328,54,2,Bachelor,Cfa,7,4,43,4,8,10,2,2,6,5,8,6,4,10,7,2,8,93,No,8,5,No,Phone,Yes,Medium-Term,Achieved,Internal,31,3,4943,2021-06-25,Project-78,Research,Small,Complex,Analyst,Successful,14,9,Medium,Low,Not Started,4,Incomplete,2024/Sales/0809,Project A,10,Converted,Learning Outcome C,Junior,7,10,No,Yes,Not Started,1006,Award,Premium,1558,Unknown,5063,2974,In Progress,76,945,70,Inactive,Active,No,12,Standard,5,10,Unknown,9,8,9,7,9,6,16,5,6,10,Yes,9,10,10.0,Inactive,2119-02-27,73,72,1767,4.84,29,5.8,27,6.75,High
2024/Marketing/3422,2024/HR/2472,Sales,Manager,8,2019-08-20,2020-01-30,2020-04-04,4868,Basic,2024/IT/1831,60,1,Master,Cfa,3,6,42,1,6,1,4,5,9,7,3,6,7,10,8,5,11,84,Yes,9,7,Yes,Direct Visit,No,Short-Term,In Progress,Referral,24,5,5040,2019-08-20,Project-56,Consulting,Large,Complex,Analyst,In Progress,12,8,Low,Low,Complete,5,Completed,2024/Finance/2917,Project A,9,Converted,Learning Outcome A,Mid-Senior,7,7,Yes,Yes,Achieved,984,Unknown,Premium,1522,Unknown,4974,3031,Certified,78,1016,76,Inactive,Active,No,7,Premium,5,6,Unknown,8,4,11,15,8,5,10,8,11,5,Yes,10,10,12.0,Inactive,2118-06-08,163,65,2442,6.69,32,6.4,34,8.5,Medium
2024/Sales/3423,2024/Finance/2512,Marketing,Manager,10,2019-03-09,2019-09-05,2019-11-21,5045,Basic,2024/IT/1831,42,1,Master,Pmp,3,4,44,4,8,1,0,0,5,9,11,10,6,10,9,6,10,96,No,12,5,Yes,Direct Visit,Yes,Short-Term,Not Started,Internal,20,4,5084,2019-03-09,Project-74,Development,Medium,Moderate,Analyst,Successful,9,5,Low,High,Not Started,5,Completed,2024/Finance/0490,Project B,4,Converted,Learning Outcome A,Junior,9,8,No,Yes,In Progress,1001,Unknown,Standard,1453,Unknown,4932,2956,Not Certified,70,981,58,Active,Inactive,No,5,Standard,3,5,Unknown,8,12,9,10,10,15,9,4,12,8,No,14,5,10.0,Inactive,2118-05-13,180,77,2606,7.13,41,8.2,35,8.75,Medium
2024/HR/3424,2024/HR/1195,Sales,Developer,16,2021-09-22,2022-03-12,2022-05-16,4981,Advanced,2024/HR/0893,41,0,Master,Aws,10,7,38,4,10,5,0,4,5,5,9,7,7,10,7,5,9,82,No,12,10,Yes,Email,Yes,Long-Term,Achieved,Agency,37,2,5153,2021-09-22,Project-99,Research,Small,Complex,Manager,Successful,6,9,Medium,High,Not Started,2,Completed,2024/Finance/1301,Project B,8,Converted,Learning Outcome B,Associate,7,8,No,Yes,In Progress,934,Award,Premium,1533,Unknown,4946,3007,Not Certified,74,1020,73,Active,Inactive,Yes,9,Premium,9,5,Unknown,9,6,9,5,10,7,7,10,15,8,Yes,4,6,8.0,Active,2118-08-20,171,65,1678,4.59,33,6.6,31,7.75,Exceptional
2024/Sales/3425,2024/HR/2928,Hr,Developer,13,2020-10-07,2021-01-04,2021-02-22,4911,Unknown,2024/Marketing/0677,47,2,Phd,Aws,3,4,35,1,10,9,0,5,8,11,8,9,8,10,5,3,15,71,No,6,4,No,Fax,Yes,Short-Term,Not Started,Internal,28,9,4930,2020-10-07,Project-13,Development,Small,Moderate,Manager,In Progress,4,7,Medium,Low,Not Started,4,Incomplete,2024/IT/0515,Project C,5,Not Converted,Learning Outcome B,Senior,10,4,Yes,Yes,Achieved,1015,Unknown,Premium,1553,Unknown,5068,3081,In Progress,89,1017,73,Active,Active,No,6,Premium,7,5,Leadership Training,6,11,12,15,5,8,9,5,9,6,No,4,11,9.0,Active,2117-11-12,89,49,2028,5.55,44,8.8,33,8.25,High
2024/Finance/3426,2024/Sales/3035,It,Manager,10,2018-09-29,2019-01-01,2019-02-26,4935,Basic,2024/IT/1831,45,2,Phd,Unknown,5,5,37,2,5,9,5,5,7,10,6,10,6,6,11,9,9,84,Yes,12,9,No,Phone,Yes,Long-Term,In Progress,Internal,35,2,4947,2018-09-29,Project-10,Development,Medium,Complex,Manager,Successful,3,4,Medium,High,Partial,4,Incomplete,2024/Marketing/0190,Project C,9,Converted,Learning Outcome B,Senior,8,1,Yes,Yes,In Progress,992,Recognition,Premium,1546,Unknown,5034,2973,Not Certified,75,1029,72,Inactive,Active,No,7,Premium,5,8,Leadership Training,6,12,11,7,9,5,6,3,3,13,Yes,6,14,11.0,Active,2119-12-18,94,56,2767,7.58,39,7.8,35,8.75,Medium
2024/Sales/3427,2024/HR/1358,Sales,Developer,8,2021-05-25,2021-11-02,2021-12-21,5049,Basic,2024/IT/1831,51,1,Phd,Google Cloud,3,7,45,0,6,5,3,2,10,9,9,5,7,6,5,5,6,97,No,8,10,No,Direct Visit,Yes,Medium-Term,Achieved,Job Board,32,6,5003,2021-05-25,Project-12,Research,Medium,Moderate,Manager,Failed,5,7,Low,High,Not Started,2,Incomplete,2024/Finance/0675,Project B,10,Not Converted,Learning Outcome B,Junior,16,6,Yes,No,In Progress,974,Unknown,Standard,1488,Stock Options,5056,2972,In Progress,70,1028,74,Inactive,Inactive,Yes,5,Premium,4,2,Unknown,11,9,9,8,8,9,4,9,6,7,Yes,5,3,10.0,Inactive,2118-10-26,161,49,1798,4.92,40,8.0,22,5.5,Medium
2024/HR/3428,2024/IT/1178,Marketing,Analyst,12,2019-12-06,2020-02-17,2020-04-28,5166,Unknown,2024/Finance/2272,42,2,Bachelor,Unknown,4,1,37,0,9,5,4,1,5,11,7,5,10,7,10,12,12,88,Yes,7,8,No,Fax,Yes,Long-Term,In Progress,Agency,33,6,5003,2019-12-06,Project-5,Consulting,Large,Moderate,Developer,Successful,10,15,High,High,Complete,3,Incomplete,2024/Sales/2731,Project A,7,Converted,Learning Outcome C,Mid-Senior,8,5,No,No,In Progress,958,Award,Premium,1498,Unknown,5090,3042,Not Certified,78,1012,77,Inactive,Active,No,6,Basic,7,8,Unknown,3,8,2,3,8,10,11,6,2,3,Yes,7,6,7.0,Inactive,2118-07-31,73,71,2334,6.39,38,7.6,41,10.25,High
2024/IT/3429,2024/Finance/0092,Hr,Analyst,9,2024-05-14,2024-05-20,2024-07-21,4978,Unknown,2024/Finance/2272,58,0,Bachelor,Pmp,6,4,42,3,7,2,4,1,11,8,9,8,3,6,8,10,10,81,Yes,3,6,Yes,Email,Yes,Medium-Term,In Progress,Referral,34,6,4998,2024-05-14,Project-67,Consulting,Small,Complex,Manager,In Progress,12,8,High,Low,Complete,6,Completed,2024/Finance/1507,Project A,5,Not Converted,Learning Outcome A,Junior,7,9,Yes,No,Achieved,999,Award,Premium,1500,Stock Options,5118,2897,Not Certified,71,1028,80,Inactive,Inactive,Yes,5,Standard,2,12,Leadership Training,12,11,8,6,7,6,6,12,9,14,No,18,12,8.0,Active,2118-02-21,6,62,713,1.95,39,7.8,34,8.5,Medium
2024/IT/3430,2024/IT/2301,It,Consultant,8,2024-08-10,2025-01-14,2025-04-06,4997,Basic,2024/Sales/3062,53,0,Bachelor,Aws,1,3,38,5,1,0,5,2,10,6,9,13,10,13,9,11,7,80,No,8,6,No,Email,No,Short-Term,Not Started,Agency,29,4,5004,2024-08-10,Project-2,Consulting,Large,Complex,Developer,Successful,7,9,Medium,Low,Partial,3,Incomplete,2024/Finance/1228,Project B,2,Converted,Learning Outcome A,Senior,13,10,No,Yes,Not Started,983,Unknown,Basic,1505,Unknown,4973,2932,Not Certified,79,986,83,Inactive,Inactive,No,11,Premium,5,5,Unknown,9,6,5,6,12,10,6,9,9,8,Yes,10,12,7.0,Active,2119-05-31,157,82,625,1.71,48,9.6,40,10.0,Medium
2024/Finance/3431,2024/Finance/1440,Marketing,Analyst,15,2023-09-19,2023-11-19,2024-01-07,4892,Unknown,2024/Finance/2032,66,1,Bachelor,Aws,4,4,38,0,11,8,0,3,9,11,4,4,5,13,10,4,9,94,Yes,6,9,Yes,Fax,Yes,Short-Term,Not Started,Agency,35,2,5039,2023-09-19,Project-20,Consulting,Small,Complex,Manager,Failed,5,11,Low,Low,Complete,6,Completed,2024/HR/3350,Project A,6,Not Converted,Learning Outcome A,Associate,6,3,No,No,In Progress,953,Unknown,Premium,1519,Unknown,5051,2902,Certified,84,977,86,Active,Inactive,Yes,10,Premium,3,8,Leadership Training,5,13,3,6,10,7,3,8,6,6,Yes,7,7,15.0,Active,2119-06-04,61,49,951,2.6,33,6.6,36,9.0,High
2024/HR/3432,2024/HR/0638,It,Consultant,5,2024-06-08,2024-09-22,2024-12-08,4981,Unknown,2024/Finance/2032,54,0,Bachelor,Pmp,3,1,36,3,12,1,3,3,6,10,7,10,8,7,4,6,3,61,No,10,9,No,Direct Visit,Yes,Short-Term,Achieved,Job Board,32,2,5180,2024-06-08,Project-32,Development,Large,Simple,Manager,Successful,11,4,Low,High,Complete,6,Completed,2024/Sales/3325,Project B,10,Not Converted,Learning Outcome C,Junior,5,5,Yes,No,Achieved,958,Award,Standard,1553,Unknown,5095,3027,Not Certified,86,970,64,Inactive,Inactive,Yes,10,Basic,2,9,Unknown,5,8,8,6,7,13,5,8,4,10,Yes,12,8,10.0,Active,2119-02-03,106,77,688,1.88,41,8.2,20,5.0,Low
2024/IT/3433,2024/Finance/2307,Hr,Manager,12,2023-12-21,2024-03-14,2024-06-06,4971,Advanced,2024/Finance/2032,52,0,Bachelor,Pmp,3,3,42,0,8,1,4,0,12,13,14,8,8,10,8,5,10,67,Yes,12,11,No,Fax,No,Short-Term,Achieved,Referral,26,4,4987,2023-12-21,Project-50,Development,Small,Moderate,Analyst,Successful,1,11,Medium,Medium,Partial,3,Completed,2024/IT/2964,Project A,5,Not Converted,Learning Outcome B,Junior,3,4,No,No,Achieved,1025,Award,Basic,1495,Unknown,4981,3031,Certified,94,1026,85,Inactive,Active,No,5,Basic,3,11,Leadership Training,12,4,8,4,5,6,10,11,1,10,Yes,10,8,4.0,Active,2120-06-05,84,84,858,2.35,55,11.0,33,8.25,High
2024/Finance/3434,2024/Sales/2737,Marketing,Analyst,7,2019-10-25,2020-03-17,2020-06-15,4979,Advanced,2024/Finance/2032,49,1,Bachelor,Cfa,8,6,38,2,5,2,2,4,7,9,11,9,7,7,10,5,13,73,No,8,6,Yes,Email,Yes,Medium-Term,Achieved,Referral,20,4,4936,2019-10-25,Project-11,Development,Medium,Simple,Developer,Successful,6,9,Medium,Medium,Not Started,5,Incomplete,2024/HR/2103,Project A,8,Converted,Learning Outcome C,Junior,6,7,Yes,No,Achieved,986,Recognition,Standard,1493,Unknown,5024,2962,In Progress,83,996,74,Active,Inactive,No,6,Premium,7,9,Leadership Training,10,7,11,6,15,12,7,12,6,11,No,7,8,14.0,Active,2118-08-15,144,90,2376,6.51,43,8.6,35,8.75,Medium
2024/HR/3435,2024/Sales/2608,Sales,Analyst,8,2020-04-06,2020-08-30,2020-10-17,4947,Unknown,2024/HR/2790,62,0,Master,Cfa,5,2,37,5,4,4,2,3,7,10,8,12,9,9,11,9,5,78,No,6,4,Yes,Direct Visit,No,Short-Term,Not Started,Internal,27,2,4927,2020-04-06,Project-42,Research,Medium,Complex,Manager,Successful,7,5,Medium,Medium,Partial,1,Incomplete,2024/Sales/1901,Project C,6,Not Converted,Learning Outcome C,Mid-Senior,8,2,Yes,Yes,Achieved,1022,Award,Basic,1516,Unknown,5069,2933,Certified,79,985,78,Inactive,Inactive,No,6,Premium,4,7,Leadership Training,5,6,10,12,9,5,9,6,8,8,Yes,4,10,12.0,Active,2117-11-04,146,48,2212,6.06,46,9.2,34,8.5,Medium
2024/Marketing/3436,2024/Finance/1917,It,Manager,11,2018-11-12,2019-03-14,2019-04-22,4989,Unknown,2024/HR/2790,48,0,Master,Cfa,7,1,36,2,9,2,1,5,7,10,8,6,7,6,6,8,7,72,No,6,9,Yes,Fax,Yes,Short-Term,In Progress,Job Board,29,6,4959,2018-11-12,Project-98,Research,Small,Complex,Developer,Failed,7,6,Low,High,Not Started,6,Incomplete,2024/IT/2062,Project B,8,Not Converted,Learning Outcome B,Junior,12,5,No,Yes,Achieved,1018,Recognition,Premium,1493,Stock Options,5146,3060,In Progress,84,990,74,Active,Active,Yes,7,Standard,7,8,Leadership Training,10,7,9,5,10,6,7,10,9,7,Yes,7,9,8.0,Inactive,2118-07-06,122,39,2723,7.46,38,7.6,27,6.75,High
2024/HR/3437,2024/Sales/0016,Finance,Manager,6,2021-02-07,2021-02-20,2021-05-09,4964,Basic,2024/Sales/1730,58,0,Master,Pmp,7,0,40,2,9,2,4,4,9,6,3,8,9,7,6,9,7,82,No,4,7,No,Fax,Yes,Long-Term,Achieved,Referral,28,5,5052,2021-02-07,Project-82,Development,Large,Complex,Analyst,In Progress,8,11,Medium,Low,Partial,2,Completed,2024/Marketing/0422,Project B,10,Converted,Learning Outcome B,Senior,8,5,No,No,In Progress,1008,Recognition,Premium,1571,Unknown,4971,2972,Certified,80,963,92,Active,Active,No,3,Premium,4,9,Unknown,8,8,11,9,6,10,11,9,7,10,No,7,4,7.0,Active,2119-11-12,13,78,1905,5.22,35,7.0,29,7.25,Medium
2024/IT/3438,2024/Marketing/3128,Marketing,Consultant,13,2021-06-18,2021-10-05,2021-12-09,4991,Unknown,2024/Sales/1730,52,2,Bachelor,Unknown,5,5,38,5,5,4,5,4,11,5,8,4,6,9,7,7,4,82,Yes,10,6,Yes,Email,No,Medium-Term,Not Started,Job Board,31,7,4967,2021-06-18,Project-57,Consulting,Large,Complex,Developer,In Progress,8,6,High,High,Not Started,2,Incomplete,2024/Marketing/2526,Project A,4,Converted,Learning Outcome B,Junior,8,3,Yes,Yes,Achieved,1006,Award,Premium,1456,Stock Options,5122,3043,Not Certified,64,1013,62,Inactive,Active,Yes,5,Basic,8,9,Unknown,5,9,11,7,10,9,8,4,9,5,Yes,11,8,8.0,Active,2118-02-20,109,65,1774,4.86,34,6.8,27,6.75,High
2024/Sales/3439,2024/Sales/2348,It,Analyst,10,2019-06-07,2019-09-26,2019-11-29,5101,Basic,2024/HR/3253,38,1,Bachelor,Cfa,7,2,45,0,5,2,0,0,8,8,10,8,6,8,5,7,12,75,No,8,8,No,Fax,Yes,Short-Term,Not Started,Internal,15,3,4968,2019-06-07,Project-82,Consulting,Small,Moderate,Manager,In Progress,6,7,High,Medium,Partial,6,Incomplete,2024/Finance/0430,Project A,5,Not Converted,Learning Outcome B,Associate,7,1,No,No,Achieved,1058,Award,Basic,1527,Unknown,4895,2982,Certified,81,1007,90,Active,Inactive,Yes,11,Premium,2,8,Unknown,3,8,7,6,8,3,10,5,3,5,No,6,8,8.0,Inactive,2119-09-10,111,64,2516,6.89,40,8.0,32,8.0,Medium
